,Borough,Area,Address,Num_Beds,Num_Baths,Sq-Ft,Rent
236,manhattan,Chelsea,777 6th Avenue,1,1,641,5122.0
237,manhattan,Upper West Side,41 West 86th Street,0.5,1,306,2523.0
238,manhattan,Gramercy Park,220 East 22nd Street,0.5,1,354,4506.0
239,manhattan,Hamilton Heights,3620 Broadway,4,2,0,3900.0
240,manhattan,Lincoln Square,228 West 71st Street,2,2,719,4697.0
241,manhattan,Lincoln Square,251 West 71st Street,2,2,0,6950.0
242,manhattan,Turtle Bay,160 E 48th Street,3,2,1157,8100.0
243,manhattan,Hudson Heights,636 West 174th Street,2,1,0,2450.0
244,manhattan,Inwood,222 Seaman Avenue,1,1,0,1975.0
245,manhattan,Central Harlem,275 West 144th Street,3,1,900,2675.0
246,manhattan,East Harlem,244 East 117th Street,2,1,0,2300.0
247,manhattan,Battery Park City,41 River Ter,1,1,635,5575.0
248,manhattan,Lincoln Square,75 West End Avenue,0.5,1,0,3200.0
249,manhattan,Lincoln Square,75 West End Avenue,0.5,1,0,3250.0
250,manhattan,Hamilton Heights,610 West 152nd Street,4,1,0,3350.0
251,manhattan,Hudson Yards,455 West 34th Street,2,1,0,2995.0
252,manhattan,Midtown South,100 West 31st Street,0.5,1,0,4765.0
253,manhattan,New_Dev,675 West 59th Street,1,1,810,10237.0
254,manhattan,Upper West Side,50 West 91st Street,3,2,0,6250.0
255,manhattan,East Village,337 East Tenth Street,1,1,0,3200.0
256,manhattan,Gramercy Park,220 East 22nd Street,0.5,1,354,4506.0
257,manhattan,East Village,40 1/2 Saint Marks Place,1,1,0,3400.0
258,manhattan,Lower East Side,210 Rivington Street,3,1,0,4690.0
259,manhattan,Beekman,401 East 50th Street,3,2,0,5400.0
260,manhattan,East Village,176 East Third Street,2,1,0,4744.0
261,manhattan,Upper West Side,76 West 85th Street,1,1,0,3600.0
262,manhattan,Lower East Side,154 Allen Street,1,1,0,2695.0
263,manhattan,East Harlem,1954 First Avenue,2,1,0,2850.0
264,manhattan,East Harlem,1569 Lexington Avenue,1,1,0,2225.0
265,manhattan,East Harlem,1569 Lexington Avenue,1,1,0,2300.0
266,manhattan,West Chelsea,312 11th Avenue,1,1,686,4595.0
267,manhattan,Chelsea,200 W 26th Street,2,2,0,7325.0
268,manhattan,Upper West Side,45 West 90th Street,2,2,0,4400.0
269,manhattan,Roosevelt Island,546 Main Street,0.5,1,0,2267.0
270,manhattan,Lincoln Square,101 West End Avenue,1,1,795,6298.0
271,manhattan,Roosevelt Island,560 Main Street,2,1,0,3812.0
272,manhattan,Nolita,57 Kenmare Street,3,1,0,5000.0
273,manhattan,Flatiron,37 West 21st Street,2,2,1097,8309.0
274,manhattan,Flatiron,37 West 21st Street,1,1,767,5677.0
275,manhattan,Midtown,260 West 52nd Street,0.5,1,539,3995.0
276,manhattan,Midtown,260 West 52nd Street,0.5,1,531,3480.0
277,manhattan,Flatiron,37 West 21st Street,2,2,1004,9601.0
278,manhattan,Lenox Hill,1274 First Avenue,2,1,0,3000.0
279,manhattan,Upper West Side,319 West 101st Street,3,3,0,6995.0
280,manhattan,Lincoln Square,101 West End Avenue,3,2,1140,10459.0
281,manhattan,Lincoln Square,33 West End Avenue,2,2,0,9995.0
282,manhattan,Tribeca,105 Duane Street,1,1,0,5995.0
283,manhattan,Gramercy Park,210 East 21st Street,1,1,0,3300.0
284,manhattan,NoMad,776 Sixth Avenue,1,1,586,5172.0
285,manhattan,Central Harlem,434 Lenox Avenue,2,1,1000,2699.0
286,manhattan,Lower East Side,106 Ridge Street,4,1.5,0,7500.0
287,manhattan,Washington Heights,130 Fort Washington Avenue,2,2,900,2575.0
288,manhattan,Lincoln Square,30 West 63rd Street,1,1,663,5300.0
289,manhattan,Hamilton Heights,565 West 144th Street,4,2,0,4300.0
290,manhattan,Hamilton Heights,565 West 144th Street,1,1,0,2150.0
291,manhattan,Hamilton Heights,565 West 144th Street,5,2,0,5000.0
292,manhattan,Upper West Side,42 West 76th Street,1,1.5,0,3000.0
293,manhattan,Hamilton Heights,565 West 144th Street,4,2,0,4300.0
294,manhattan,Lenox Hill,220 East 72nd Street,2,2.5,0,9100.0
295,manhattan,Murray Hill,41 Park Avenue,1,1,700,8050.0
296,manhattan,Hell's Kitchen,346 West 47th Street,0.5,1,0,2275.0
297,manhattan,Financial District,95 Wall Street,0.5,1,551,3701.0
298,manhattan,Sutton Place,1065 Second Avenue,3,3,1540,12333.0
299,manhattan,Financial District,95 Wall Street,0.5,1,425,3529.0
300,manhattan,Financial District,10 Hanover Square,1,1,781,4797.0
301,manhattan,Financial District,10 Hanover Square,0.5,1,581,3466.0
302,manhattan,Financial District,95 Wall Street,0.5,1,618,3691.0
303,manhattan,Hell's Kitchen,450 W 42nd Street,1,1,0,4830.0
304,manhattan,Hudson Heights,44 Bennett Avenue,1,1,0,2050.0
305,manhattan,Washington Heights,664 West 163rd Street,3,1,0,2995.0
306,manhattan,Noho,40 Bond Street,3,4,2881,24000.0
307,manhattan,Lenox Hill,321 East 66th Street,0.5,1,0,2400.0
308,manhattan,Gramercy Park,1 Irving Place,1,1,653,5000.0
309,manhattan,South Harlem,2074 Frederic Douglas Boulevard,1,1,0,2595.0
310,manhattan,Manhattan Valley,249 West 109th Street,2,1,0,2850.0
311,manhattan,Washington Heights,570 West 156th Street,1,1,0,1895.0
312,manhattan,NoMad,776 Sixth Avenue,1,1,586,5422.0
313,manhattan,New_Dev,158 E 126th Street,1,1,710,4500.0
314,manhattan,East Harlem,1569 Lexington Avenue,2,1,0,2795.0
315,manhattan,Midtown,70 West 45th Street,4,3.5,2555,20000.0
316,manhattan,Greenwich Village,201 Sullivan Street,0.5,1,0,2895.0
317,manhattan,Hamilton Heights,565 West 144th Street,0.5,1,0,2049.0
318,manhattan,Chelsea,270 West 17th Street,1,1,650,4500.0
319,manhattan,Washington Heights,571 West 156th Street,1,1,0,1895.0
320,manhattan,Hudson Heights,736 West 181st Street,1,1,0,1650.0
321,manhattan,Hell's Kitchen,450 W 42nd Street,1,1,0,4730.0
322,manhattan,Chinatown,15 Essex Street,2,1,0,3395.0
323,manhattan,Lincoln Square,200 West 60th Street,2,2,0,7500.0
324,manhattan,Chelsea,160 West 24th Street,1,1,657,6287.0
325,manhattan,Murray Hill,325 Lexington Avenue,0.5,1,591,4300.0
326,manhattan,Turtle Bay,160 E 48th Street,1,1,690,4850.0
327,manhattan,Hudson Heights,615 Fort Washington Avenue,4,2,0,3400.0
328,manhattan,Lower East Side,203 Rivington Street,1,1,0,3475.0
329,manhattan,Washington Heights,664 West 163rd Street,3,1,0,3300.0
330,manhattan,Lenox Hill,326 East 78th Street,0.5,1,0,1995.0
331,manhattan,East Harlem,118 East 102nd Street,0.5,1,0,1850.0
332,manhattan,Yorkville,318 East 90th Street,2,1,0,3995.0
333,manhattan,Gramercy Park,130 East 17th Street,1,1,500,3250.0
334,manhattan,Lower East Side,188 Orchard Street,1,1,0,2995.0
335,manhattan,New_Dev,685 First Avenue,3,2,1408,11450.0
336,manhattan,Chelsea,105 W 29th Street,1,1,744,5883.0
337,manhattan,Hamilton Heights,628 West 151st Street,2,2,693,3699.0
338,manhattan,New_Dev,35 Hudson Yards,4,4.5,3436,34500.0
339,manhattan,East Village,61 East Third Street,2,1,0,3800.0
340,manhattan,Lincoln Square,101 West End Avenue,1,1,672,5429.0
341,manhattan,Lower East Side,85 Attorney Street,4,2,0,7400.0
342,manhattan,New_Dev,35 Hudson Yards,3,3.5,2581,26000.0
343,manhattan,Central Harlem,203 West 144th Street,3,1,1185,2500.0
344,manhattan,East Village,59 East 3rd Street,0.5,1,0,3000.0
345,manhattan,New_Dev,507 West 28th Street,1,1,0,4713.0
346,manhattan,Washington Heights,713 West 170th Street,1,1,0,1850.0
347,manhattan,New_Dev,35 Hudson Yards,3,3.5,2871,26500.0
348,manhattan,New_Dev,685 First Avenue,0.5,1,718,4620.0
349,manhattan,Murray Hill,237 East 34th Street,2,2,0,7250.0
350,manhattan,Lincoln Square,400 West 63rd Street,1,1,589,4535.0
351,manhattan,Lincoln Square,33 West End Avenue,2,2,0,9995.0
352,manhattan,Kips Bay,229 East 24th Street,4,2,0,8000.0
353,manhattan,Chinatown,36 Orchard Street,2,1,0,3000.0
354,manhattan,NoMad,776 Sixth Avenue,1,1,586,5172.0
355,manhattan,Greenwich Village,211 Thompson Street,0.5,1,500,2800.0
356,manhattan,Hudson Heights,44 Bennett Avenue,1,1,0,2350.0
357,manhattan,Midtown,1600 Broadway,1,1,889,6480.0
358,manhattan,Battery Park City,211 N End Avenue,3,2,1430,10000.0
359,manhattan,Kips Bay,149 East 33rd Street,1,1,0,2200.0
360,manhattan,Nolita,86 Kenmare Street,2,1,0,4400.0
361,manhattan,Gramercy Park,338 East 15th Street,1,1,0,2995.0
362,manhattan,Yorkville,1760 Second Avenue,0.5,1,0,2800.0
363,manhattan,Soho,93 Mercer Street,1,2,1950,8500.0
364,manhattan,Sutton Place,400 E 57th Street,1,1,0,4183.0
365,manhattan,Turtle Bay,160 E 48th Street,1,1,690,4850.0
366,manhattan,Central Park South,120 Central Park South,2,2,0,11500.0
367,manhattan,Yorkville,1457 Third Avenue,4,2,0,5200.0
368,manhattan,Turtle Bay,160 E 48th Street,0.5,1,435,4150.0
369,manhattan,East Village,713 East 9th Street,1,1,0,2600.0
370,manhattan,Yorkville,509 E 88th Street,1,1,520,2888.0
371,manhattan,Lenox Hill,509 East 73rd Street,2,1,0,2850.0
372,manhattan,East Harlem,305 East 110th Street,3,1,1000,2699.0
373,manhattan,New_Dev,77 Charlton,1,1,0,7100.0
374,manhattan,East Village,59 First Avenue,1,1,0,2995.0
375,manhattan,Lenox Hill,536 East 79th Street,0.5,1,0,2326.0
376,manhattan,Yorkville,1675 York Avenue,1,1,0,3895.0
377,manhattan,Murray Hill,240 East 39th Street,1,1,0,4495.0
378,manhattan,Chelsea,120 West 21st Street,1,1,633,5439.0
379,manhattan,Manhattan Valley,57 West 106th Street,2,1,0,3450.0
380,manhattan,Hell's Kitchen,550 W 45th Street,1,1,0,4695.0
381,manhattan,East Village,520 East 11th Street,2,1,0,3490.0
382,manhattan,New_Dev,675 West 59th Street,2,2.5,1500,15730.0
383,manhattan,East Village,124 East 4th Street,0.5,1,0,2295.0
384,manhattan,Lenox Hill,191 East 76th Street,1,1,675,2850.0
385,manhattan,Roosevelt Island,888 Main Street,3,2,1316,7190.0
386,manhattan,New_Dev,15 West 61st Street,2,2,1340,15000.0
387,manhattan,Hell's Kitchen,350 West 42nd Street,1,1,0,3950.0
388,manhattan,Two Bridges,117 Henry Street,2,1,0,2800.0
389,manhattan,Hamilton Heights,601 West 141st Street,4,1,0,3699.0
390,manhattan,East Village,201 East 12th Street GARDEN-4,1,2,1400,6000.0
391,manhattan,Tribeca,50 Murray Street,3,2,0,6500.0
392,manhattan,Gramercy Park,1 Irving Place,1,1,653,5000.0
393,manhattan,Lincoln Square,160 Riverside Boulevard,1,1,679,4121.0
394,manhattan,Fort George,1520 Saint Nicholas's Avenue,3,1,0,2891.0
395,manhattan,Lower East Side,150 Stanton Street,3,1,0,5995.0
