Borough,Area,Address,Num_Beds,Num_Baths,Sq-Ft,Rent,Long,Lat,ZipCode,Precinct,CrimeTotalPastYear,Train_Line,Dist_To_Line,Dist_To_Station,Dist_To_Entrance
queens,Hunters Point-Sunnyside-West Maspeth,44-28 Purves Street,2.0,2.0,1252.23,5325.0,-73.94119769099831,40.7465046,11101,114.0,1881.0,M,0.0008142256413828,0.002625500570164,0.002352700055118031
queens,Astoria,30-83 Crescent Street,1.0,1.0,810.0,2600.0,-73.92584705921472,40.76628665,11102,114.0,1881.0,N-W,0.0043956820005064,0.0043956820005064,0.004100012720345878
queens,Ditmars-Steinway,25-15 24th Avenue,2.0,1.0,800.0,3150.0,-73.91851155,40.7747885,11105,114.0,1881.0,N-W,0.0045798915864201,0.0047697243191583,0.004011537260912461
queens,Ridgewood,1018 Cypress Avenue,3.0,2.0,1386.14,3400.0,-73.9021698,40.69763,11385,104.0,1473.0,L,0.0027735340494959,0.0027518984307859,0.002602790121225767
queens,Hunters Point-Sunnyside-West Maspeth,28-10 Jackson Avenue,2.0,2.0,1261.88,5620.0,-73.9386495,40.7483015,11101,114.0,1881.0,M,0.0011087123719344,0.0016320645649975,0.0004375963772756653
queens,Woodhaven,91-33 97th Street,2.0,1.0,1100.0,2300.0,-73.84617914900937,40.69009755,11421,102.0,1084.0,J-Z,0.00496933777482,0.0053601513252416,0.005714865622640458
queens,Ridgewood,879 Cypress Avenue,3.0,3.0,1701.29,3600.0,-73.90571301020408,40.69972473469388,11385,104.0,1473.0,M,0.0036512527362062,0.0037008705335438,0.0035470855686677498
queens,Astoria,31-24 28th Avenue,0.5,1.0,525.62,1575.0,-73.91923850890512,40.76788725,11102,114.0,1881.0,N-W,0.0009150474466757,0.002434960572835,0.00216110236646496
queens,Whitestone,150-01 24th Avenue,2.0,1.0,800.0,2200.0,-73.8145385,40.7773122,11357,109.0,2113.0,7,0.0235312649895794,0.0235310159689154,0.022167893588616823
queens,Astoria,32-19 34th Street,3.0,1.0,1200.0,2600.0,-73.92322617308496,40.7602402,11106,114.0,1881.0,N-W,0.0027751485112933,0.0028572522198539,0.0026590701253653743
queens,Bayside,212-14 39th Avenue,3.0,2.0,1376.33,3100.0,-73.7730036,40.76478635,11361,109.0,2113.0,F,0.0532501690900531,0.0532501690900531,0.05237861941529801
queens,Briarwood,82-15 134th Street,1.0,1.0,750.0,1775.0,-73.8234194,40.7135523,11435,107.0,1122.0,E,0.0028663788319488,0.0051683261469039,0.005437566873748472
queens,Rego Park,98-05 67th Avenue,1.0,1.0,710.0,2125.0,-73.85646262407468,40.7247354,11374,112.0,676.0,F-M,0.0030653981469294,0.0040135494249657,0.003470752218301932
queens,Jackson Heights,2517 87th Street,1.0,1.0,1000.0,1850.0,-73.844642,40.655031,11414,106.0,1422.0,A,0.0153397729292933,0.015339891986791,0.015133266452624028
queens,Kew Gardens,85-18 118th Street,2.0,1.0,833.22,1950.0,-73.83305634137278,40.70201395,11418,102.0,1084.0,J-Z,0.0025261383355085,0.0049503471051024,0.004106716275413217
queens,Long Island City,29-59 Northern Boulevard,2.0,1.0,963.13,5921.0,-73.8548612,40.7584538,11368,115.0,1943.0,7,0.0067407345965905,0.0067404029966414,0.006945258766646204
queens,Long Island City,29-28 41st Avenue,0.5,1.0,568.81,2895.0,-73.936784,40.7504624,11101,114.0,1881.0,N-W,0.0002796053173066,0.0015847783628938,0.0008425580277667926
queens,Hunters Point-Sunnyside-West Maspeth,44-41 Purves Street,1.0,1.0,713.22,4300.0,-73.9404717754894,40.74626000000001,11101,114.0,1881.0,M,0.00142169210576,0.0033441237245178,0.0031104256803971622
queens,Woodhaven,84-18 89th Street,3.0,1.0,1048.1,2500.0,-73.85667183279973,40.6964936,11421,102.0,1084.0,J-Z,0.0039203174225703,0.0053104242572703,0.004531755047317364
queens,Hunters Point-Sunnyside-West Maspeth,43-25 Hunter Street,0.5,1.0,580.75,3260.0,-73.9424129,40.7478582,11101,114.0,1881.0,E,0.0005955856400301,0.0020928167531996,0.0014861416365203055
queens,Ridgewood,58-50 Catalpa Avenue,4.0,2.0,1589.57,3600.0,-73.90133443826244,40.70216295,11385,104.0,1473.0,M,0.0028535666763366,0.0028439031667791,0.002512117642548879
queens,East Flushing,46-08 192nd Street,2.0,1.0,1200.0,2250.0,-73.78923158205734,40.753337900000005,11358,109.0,2113.0,F,0.0410508894800677,0.0410508894800677,0.03973573827890107
queens,Kew Gardens,83-14 Lefferts Boulevard,2.0,1.0,1100.0,2575.0,-73.8222243,40.6661842,11420,106.0,1422.0,A,0.0098904225731821,0.0098902295745787,0.010005888188407983
queens,Corona,98-40 57th Avenue,2.0,1.0,1073.0,2394.0,-73.86073650465494,40.73775365,11368,110.0,2102.0,R,0.0076737393553833,0.0080381799052525,0.007516950030196405
queens,Long Island City,29-59 Northern Boulevard,1.0,1.0,743.31,5220.0,-73.8548612,40.7584538,11368,115.0,1943.0,7,0.0067407345965905,0.0067404029966414,0.006945258766646204
queens,South Richmond Hill,103-54 104th Street,3.0,1.0,1048.1,2500.0,-73.83759967573268,40.6827217,11417,102.0,1084.0,A,0.000914418786633,0.001014127861485,0.000972236116288465
queens,Ridgewood,19-26 Linden Street,5.0,4.0,2436.21,4595.0,-73.898905,40.709681,11385,104.0,1473.0,M,0.0046245145391218,0.0045802921179471,0.004585629531911653
queens,Hunters Point-Sunnyside-West Maspeth,28-40 Jackson Avenue,0.5,1.0,585.33,3400.0,-73.93720088501888,40.7483477,11101,114.0,1881.0,M,0.0004784178345334,0.0005734519036953,0.00038550959691386846
queens,Astoria,31-21 43rd Street,2.0,1.0,843.04,2250.0,-73.91500350000001,40.759527250000005,11103,115.0,1943.0,R,0.0023422299385893,0.0035357591178231,0.0027499645297205766
queens,Flushing,160-21 Sanford Avenue,2.0,1.5,800.0,2300.0,-73.8012298,40.7598385,11358,109.0,2113.0,7,0.0288011902058508,0.0288011901473002,0.027184412925828932
queens,Elmhurst,73-02 Roosevelt Avenue,2.0,2.0,1171.26,2850.0,-73.8318294,40.7589755,111354,109.0,2113.0,7,0.0012818079749031,0.0019046863524962,0.001547355931091778
queens,Astoria,35-50 9th Street,2.0,1.0,700.0,2000.0,-73.9414979731398,40.7622935,11106,114.0,1881.0,F,0.0081434179217265,0.0085655192781884,0.008019489966466323
queens,Maspeth,68-10 58th Avenue,2.0,1.0,847.91,2399.0,-73.89523675052357,40.7240406,11378,104.0,1473.0,M,0.013843989555982,0.0138211610932111,0.01324617169063938
queens,Ridgewood,17-11 Linden Street,2.0,1.0,854.49,2600.0,-73.898905,40.709681,11385,104.0,1473.0,M,0.0046245145391218,0.0045802921179471,0.004585629531911653
queens,Astoria,25-38 44th Street,1.0,2.0,979.28,3000.0,-73.90946149539201,40.76550205,11103,115.0,1943.0,N-W,0.009636676300959,0.0097520863184778,0.00920153056792838
queens,Forest Hills,109-15 Queens Boulevard,3.0,2.0,1413.95,4250.0,-73.8412257,40.7205654,11375,112.0,676.0,E,0.000309481906399,0.0034481108316465,0.0023526054894539763
queens,Ridgewood,605 Onderdonk Avenue,4.0,1.5,1415.48,2995.0,-73.90875358333334,40.70499708333334,11385,104.0,1473.0,M,0.0023157052641464,0.0023855911007603,0.0023266897169161543
queens,Forest Hills,68-63 108th Street,2.0,1.0,859.39,2750.0,-73.8455881,40.7255166,11375,112.0,676.0,R,0.0029845142230642,0.0040659829460972,0.0032766154459569195
queens,Astoria,21-25 34th Avenue,1.0,1.0,637.97,2000.0,-73.93269206396647,40.76255260000001,11106,114.0,1881.0,N-W,0.0065395960642983,0.006734143833402,0.0064693977980221275
queens,Long Island City,29-59 Northern Boulevard,2.0,1.0,963.13,5921.0,-73.8548612,40.7584538,11368,115.0,1943.0,7,0.0067407345965905,0.0067404029966414,0.006945258766646204
queens,Flushing,144-15 26th Avenue,1.0,1.0,550.0,1850.0,-73.82400114990385,40.774766150000005,11354,109.0,2113.0,7,0.0163208232243407,0.0163205145977624,0.015374096378614036
queens,Astoria,26-24 29th Street,2.0,1.0,875.0,2350.0,-73.9206230502638,40.7699969,11102,114.0,1881.0,N-W,0.0017016043444243,0.0025283671771065,0.002663871373081268
queens,Astoria,31-06 38th Street,3.0,1.0,1000.0,3000.0,-73.9181565,40.7615512,11103,115.0,1943.0,R,0.0029081685005795,0.0051425100196602,0.0035123691419687844
queens,Hunters Point,4-75 48th Avenue,0.5,1.0,493.0,3310.0,-73.95723461700315,40.7451072,11109,108.0,1223.0,7,0.0016898454336535,0.0044164783779374,0.0038773568657379863
queens,Hunters Point,4-75 48th Avenue,1.0,1.0,673.0,3555.0,-73.95723461700315,40.7451072,11109,108.0,1223.0,7,0.0016898454336535,0.0044164783779374,0.0038773568657379863
queens,Hunters Point,4-75 48th Avenue,1.0,1.0,652.0,3730.0,-73.95723461700315,40.7451072,11109,108.0,1223.0,7,0.0016898454336535,0.0044164783779374,0.0038773568657379863
queens,Hunters Point,4-75 48th Avenue,2.0,2.0,1017.0,4880.0,-73.95723461700315,40.7451072,11109,108.0,1223.0,7,0.0016898454336535,0.0044164783779374,0.0038773568657379863
queens,Woodside,63-11 Queens Boulevard,2.0,1.0,1100.0,2400.0,-73.9017848,40.7415055,11377,104.0,1473.0,7,0.0042949777789703,0.0042952991083249,0.004283177770268589
queens,Corona,97-22 57th Avenue,1.0,1.0,642.0,1993.0,-73.86316801540536,40.7364202,11368,110.0,2102.0,R,0.0054624413420205,0.0068342732124344,0.0060556130230837515
queens,Jamaica,152-11 89th Avenue,3.0,2.5,1373.0,4900.0,-73.8106479,40.703319,11432,103.0,1705.0,F,0.002139146625868,0.0021071446830981,0.0020566230057366135
queens,Jackson Heights,75-05 35th Avenue,2.0,1.0,856.12,2650.0,-73.8908875,40.7513612,11372,115.0,1943.0,7,0.004541863376989,0.0045048378816157,0.004310985228124463
queens,Murray Hill (Queens),144-24 37th Avenue,1.0,1.0,900.0,1875.0,-73.82196937482446,40.76362405,11354,109.0,2113.0,7,0.0090094030813364,0.0090092566720284,0.007396546289456399
queens,Hunters Point-Sunnyside-West Maspeth,28-10 Jackson Avenue,2.0,2.0,1261.88,5620.0,-73.9386495,40.7483015,11101,114.0,1881.0,M,0.0011087123719344,0.0016320645649975,0.0004375963772756653
queens,Ridgewood,511 Woodward Avenue,2.0,1.0,839.76,2150.0,-73.90976795833333,40.707401625,11385,104.0,1473.0,M,0.0048438904130249,0.0049872191807875,0.004936170358975591
queens,Briarwood,82-50 135th Street,1.0,1.0,725.0,1760.0,-73.8224738,40.7127423,11435,107.0,1122.0,E,0.0018956341531408,0.0039990516438987,0.004198158018963792
queens,Flushing,140-80 34th Avenue,1.0,1.0,632.25,1825.0,-73.82453929711087,40.766641500000006,11354,109.0,2113.0,7,0.008929459335797,0.0089291982429937,0.007662958829485819
queens,Rego Park,62-60 99th Street,2.0,2.0,1166.36,2700.0,-73.85787338885467,40.73300735,11374,112.0,676.0,R,0.0047228257110105,0.0049541009179321,0.004158842078375784
queens,Ridgewood,60-72 71st Avenue,2.0,1.0,1280.0,2000.0,-73.8958852257757,40.70142625,11385,104.0,1473.0,M,0.004759423121388,0.0047997652339213,0.004542007916827698
queens,Astoria,44-07 Newtown Road,1.0,1.0,637.97,2000.0,-73.91392268694463,40.7592877,11103,115.0,1943.0,R,0.0022884047505873,0.0029976808595757,0.0024494042079384135
queens,Ridgewood,59-17 71st Avenue,0.5,1.0,500.0,1740.0,-73.899155,40.7008148,11385,104.0,1473.0,M,0.0053290513535815,0.0053203622644115,0.004860308949716813
queens,Ditmars-Steinway,19-42 75th Street,3.0,2.0,1369.75,2899.0,-73.8950392533286,40.77078795,11370,115.0,1943.0,N-W,0.0175175487324798,0.0175175487324798,0.017376246995636516
queens,Forest Hills,104-20 Queens Boulevard,0.5,1.0,619.0,2350.0,-73.8501889,40.7237188,11375,112.0,676.0,F-M,0.0006618098914702,0.0038604306781667,0.002996941366578577
queens,Forest Hills,108-20 71st Avenue,1.0,1.0,833.0,3600.0,-73.7224718,40.7522978,11426,111.0,860.0,F,0.0730446811977438,0.0730446811977438,0.07131534956146826
queens,Elmhurst,86-25 59th Avenue,2.0,1.0,838.13,2100.0,-73.87395071636797,40.7315557,11373,110.0,2102.0,F-M,0.0028948019802416,0.0047743876489028,0.003470047225135184
queens,Ridgewood,59-08 Catalpa Avenue,3.0,1.0,1064.46,3000.0,-73.90055332683053,40.70236975,11385,104.0,1473.0,M,0.0032532129233781,0.0032449382926616,0.002769127715783161
queens,Long Island City,29-59 Northern Boulevard,1.0,1.0,743.31,5220.0,-73.8548612,40.7584538,11368,115.0,1943.0,7,0.0067407345965905,0.0067404029966414,0.006945258766646204
queens,Sunnyside,41-15 50th Street,3.0,1.0,1062.82,2950.0,-73.91414964291401,40.7455373,11377,104.0,1473.0,7,0.0021190464401511,0.0021188287502636,0.001818217241966278
queens,Sunnyside,41-11 47th Avenue,1.0,1.0,633.88,1875.0,-73.92313100233275,40.741888450000005,11104,104.0,1473.0,7,0.0020889489390727,0.002089250904617,0.0020925927115950883
queens,Ridgewood,503 Grandview Avenue,2.0,2.0,1158.18,2450.0,-73.90752583333332,40.709721083333335,11385,104.0,1473.0,M,0.006234395200492,0.0068023162626441,0.006895917663048014
queens,Ridgewood,59-08 Catalpa Avenue,3.0,1.0,1064.46,3000.0,-73.90055332683053,40.70236975,11385,104.0,1473.0,M,0.0032532129233781,0.0032449382926616,0.002769127715783161
queens,Ditmars-Steinway,19-45 75th Street,3.0,2.0,1200.0,3000.0,-73.89456008151224,40.77077155,11370,115.0,1943.0,N-W,0.0179866761978863,0.0179866761978863,0.01784523951918399
queens,Forest Hills,105-25 64th Avenue,1.0,1.0,700.0,2050.0,-73.8508986,40.7326897,11375,112.0,676.0,R,0.0062061117196676,0.0064879595401136,0.006079811110424891
queens,Middle Village,67-28 78th Street,2.0,1.0,860.87,2795.0,-73.889414,40.7569721,11372,115.0,1943.0,7,0.0103162274226598,0.010262046199509,0.010110218141718091
queens,Astoria,24-04 41st Street,2.0,1.0,1000.0,2800.0,-73.9102747,40.768513,11103,115.0,1943.0,N-W,0.0067557616470476,0.0067557616470476,0.006570594846910641
queens,Rego Park,61-40 Saunders Street,1.0,1.0,600.0,1750.0,-73.86751633877515,40.730993600000005,11374,112.0,676.0,F-M,0.0009716605319378,0.0028453386696654,0.0024496082651265516
queens,Long Island City,29-59 Northern Boulevard,2.0,2.0,1286.22,6364.0,-73.8548612,40.7584538,11368,115.0,1943.0,7,0.0067407345965905,0.0067404029966414,0.006945258766646204
queens,Rego Park,99-32 66th Rd,0.5,1.0,523.17,1500.0,-73.85359629885595,40.727636200000006,11374,112.0,676.0,R,0.0005037805078028,0.0013490589963396,0.0006740283964603616
queens,Forest Hills,110-48 70th Avenue,1.0,0.0,317.1,1625.0,-73.84042035760497,40.72393615,11375,112.0,676.0,E,0.0037581470344701,0.0047185169988904,0.0038466191403744828
queens,Queensbridge-Ravenswood-Long Island City,30-02 39th Avenue,0.5,1.0,578.82,3201.0,-73.9340578,40.7521206,11101,114.0,1881.0,N-W,0.0002645841359542,0.0013668261076527,0.001181368478507508
queens,Long Island City,29-59 Northern Boulevard,2.0,1.0,963.13,5921.0,-73.8548612,40.7584538,11368,115.0,1943.0,7,0.0067407345965905,0.0067404029966414,0.006945258766646204
queens,Astoria,41-04 30th Avenue,2.0,1.0,844.67,2300.0,-73.91412331536023,40.763245100000006,11103,115.0,1943.0,R,0.005744195502971,0.0069542150686003,0.006379629868354507
queens,Woodhaven,90-12 103rd Avenue,1.0,1.0,800.0,1650.0,-73.84871880853473,40.68098815,11417,102.0,1084.0,A,0.0029801326656986,0.0029800035793624,0.0019750472681254946
queens,Astoria,25-40 Shore Boulevard,2.0,2.0,1172.9,2900.0,-73.9291039,40.7759325,11102,114.0,1881.0,N-W,0.0117470545813458,0.0119135116921271,0.011750520789285467
queens,Ditmars-Steinway,21-28 35th Street,2.0,1.0,834.04,1975.0,-73.90775099783298,40.77622195,11105,115.0,1943.0,N-W,0.0044442521229281,0.0044442521229281,0.00430955966567202
queens,Forest Hills,404 Burns Street,1.0,1.0,1000.0,2100.0,-73.835291,40.712938,11375,112.0,676.0,F,0.0034134173045316,0.0050414866044525,0.0035874543581245195
queens,Astoria,32-61 33rd Street,1.0,1.0,637.97,2000.0,-73.92477745613924,40.7595774,11106,114.0,1881.0,N-W,0.002358273347211,0.0021290131518916,0.002281880821699992
queens,Hunters Point,47-05 Center Boulevard,2.0,2.0,1100.0,5950.0,-73.95625292423027,40.74572985,11109,114.0,1881.0,7,0.0024282182969864,0.0040954941654478,0.0036803508621853897
queens,Astoria,30-20 49th Street,2.0,1.0,834.86,2000.0,-73.9084632869019,40.76007875,11103,115.0,1943.0,R,0.0057054616456566,0.0063039010208819,0.005496764533885266
queens,Astoria,13-18 33rd Avenue,2.0,1.0,900.0,2350.0,-73.93453500581737,40.7654285,11106,114.0,1881.0,N-W,0.0097216515850501,0.0095849403313066,0.009578546306304954
queens,Astoria,34-46 Vernon Boulevard,2.0,2.0,1230.97,4675.0,-73.94192014098704,40.76479495,10044,114.0,1881.0,F,0.0098762048439385,0.0110556929330369,0.010482778678226173
queens,Long Island City,29-17 40th Avenue,0.5,1.0,572.24,3000.0,-73.742318,40.772807,11363,111.0,860.0,F,0.0730859300179384,0.0730859300179384,0.07166784158370945
queens,Jamaica Estates,178-60 Wexford Terrace,0.5,1.0,524.81,1550.0,-73.7836808,40.7134076,11432,107.0,1122.0,F,0.0007740111156738,0.0007740111156738,0.0006056729802703368
queens,Jamaica Hills,166-05 Highland Avenue,0.5,1.0,526.44,1600.0,-73.79734297006165,40.7115764,11432,107.0,1122.0,F,0.002513647669619,0.0040110660299419,0.0028079018762116378
queens,Long Island City,29-59 Northern Boulevard,2.0,2.0,1286.22,6364.0,-73.8548612,40.7584538,11368,115.0,1943.0,7,0.0067407345965905,0.0067404029966414,0.006945258766646204
queens,Jamaica Estates,86-70 Midland Parkway,2.0,1.0,834.69,1995.0,-73.78337325,40.7144856,11432,107.0,1122.0,F,0.0018926885678604,0.0018926885678604,0.0015577579141949451
queens,Astoria,31-06 38th Street,3.0,1.0,1000.0,3000.0,-73.9181565,40.7615512,11103,115.0,1943.0,R,0.0029081685005795,0.0051425100196602,0.0035123691419687844
queens,Hunters Point,47-05 Center Boulevard,1.0,1.0,774.0,4200.0,-73.95625292423027,40.74572985,11109,114.0,1881.0,7,0.0024282182969864,0.0040954941654478,0.0036803508621853897
queens,Ridgewood,1655 Cornelia Street,4.0,2.0,1100.0,3500.0,-73.90674597959185,40.69894225510204,11385,104.0,1473.0,M,0.0039466419443762,0.0040636707336585,0.003302893792645748
queens,Ridgewood,863 Woodward Avenue,2.0,1.0,859.39,2750.0,-73.90218,40.70293509090909,11385,104.0,1473.0,M,0.0017370929936219,0.0017269302716907,0.0015223254437939076
queens,Rego Park,64-33 99th Street,0.5,1.0,526.28,1595.0,-73.8589314,40.7359974,11374-2756,110.0,2102.0,R,0.0065337423137981,0.0067878213609515,0.00641535737755253
queens,Astoria,42-04 30th Avenue,3.0,1.0,1100.0,2699.0,-73.9005718,40.7597094,11369,115.0,1943.0,R,0.0085453805129433,0.0088075788678961,0.008878857094397993
queens,Astoria,28-20 47th Street,2.0,1.0,847.94,2400.0,-73.90876921885854,40.76243115,11103,115.0,1943.0,R,0.0074255074512772,0.0077440274775844,0.007254028911532615
queens,Hunters Point,2-14 50th Avenue,2.0,2.0,1267.28,5785.0,-73.95789939734036,40.74324895,11101,114.0,1881.0,7,0.0008870022802679,0.0043630990640963,0.0037067997813570873
queens,Long Island City,29-59 Northern Boulevard,3.0,2.0,1487.27,6491.0,-73.8548612,40.7584538,11368,115.0,1943.0,7,0.0067407345965905,0.0067404029966414,0.006945258766646204
queens,Hunters Point-Sunnyside-West Maspeth,3 Court Square,2.0,2.0,964.0,6200.0,-73.94290112499999,40.74624319791667,11101,114.0,1881.0,M,0.0008610891550794,0.0009165592280165,0.0008815407558754587
queens,Hunters Point-Sunnyside-West Maspeth,28-10 Jackson Avenue,2.0,2.0,1261.88,5620.0,-73.9386495,40.7483015,11101,114.0,1881.0,M,0.0011087123719344,0.0016320645649975,0.0004375963772756653
queens,Forest Hills,67-54 Selfridge Street,4.0,2.5,2400.0,4250.0,-73.85706192959883,40.71471065,11375,112.0,676.0,F-M,0.0119850804423587,0.0125207850451118,0.01232486855080447
queens,Astoria,32-68 41st Street,1.0,1.0,637.97,2000.0,-73.91977860737606,40.7570203,11103,115.0,1943.0,M,0.0008098078126537,0.0007485894217472,0.0009121010522146918
queens,Woodside,39-21 57th Street,1.0,1.0,624.88,1600.0,-73.9062248958904,40.7474122,11377,115.0,1943.0,7,0.0020643060614925,0.0036985980777648,0.0034502965005302776
queens,Woodside,39-21 57th Street,1.0,1.0,627.34,1675.0,-73.9062248958904,40.7474122,11377,115.0,1943.0,7,0.0020643060614925,0.0036985980777648,0.0034502965005302776
queens,Elmhurst,74-02 43rd Avenue,0.5,1.0,529.71,1700.0,-73.8902147,40.7422079,11373,110.0,2102.0,F-M,0.0044645078559152,0.0044653549906449,0.003780106977389122
queens,Astoria,25-43 45th Street,1.0,1.0,637.15,1975.0,-73.90839188326748,40.76488815,11103,115.0,1943.0,R,0.0097095931146208,0.009989041844267,0.009635058038935952
queens,Ridgewood,754 Onderdonk Avenue,4.0,1.5,1448.2,3995.0,-73.9059151,40.7030868,11385,104.0,1473.0,M,0.0008725433980636,0.0016753235457444,0.0016290503563488883
queens,Jamaica,147-40 Archer Avenue,1.0,1.0,652.43,2442.0,-73.8067421,40.7007227,11433,103.0,1705.0,E,0.0001332468264845,0.0013076681334976,0.0006337648186219505
queens,Ridgewood,605 Onderdonk Avenue,4.0,1.5,1415.48,2995.0,-73.90875358333334,40.70499708333334,11385,104.0,1473.0,M,0.0023157052641464,0.0023855911007603,0.0023266897169161543
queens,Astoria,42-04 30th Avenue,3.0,1.0,1000.0,2699.0,-73.9005718,40.7597094,11369,115.0,1943.0,R,0.0085453805129433,0.0088075788678961,0.008878857094397993
queens,Kew Gardens,84-09 Talbot Street,1.0,1.0,700.0,1650.0,-73.8274799,40.7086816,11415,102.0,1084.0,F,0.0037989425288698,0.0060836834420229,0.005587559887267592
queens,Long Island City,29-59 Northern Boulevard,2.0,2.0,1286.22,6364.0,-73.8548612,40.7584538,11368,115.0,1943.0,7,0.0067407345965905,0.0067404029966414,0.006945258766646204
queens,Flushing,41-60 Bowne Street,1.0,1.0,750.0,2000.0,-73.8231333,40.7578935,11355,109.0,2113.0,7,0.0071046092151197,0.0071046918615939,0.005665558626292851
queens,Ridgewood,966 Seneca Avenue,4.0,2.0,1200.0,3499.0,-73.90260018181819,40.699692818181816,11385,104.0,1473.0,L,0.0043519243590137,0.0043827127861803,0.004037291619835621
queens,Ridgewood,966 Seneca Avenue,3.0,2.0,1200.0,3750.0,-73.90260018181819,40.699692818181816,11385,104.0,1473.0,L,0.0043519243590137,0.0043827127861803,0.004037291619835621
queens,Ditmars-Steinway,38-10 23rd Avenue,2.0,1.0,800.0,2350.0,-73.90881819890666,40.77119865,11105,115.0,1943.0,N-W,0.0050064032136774,0.0050064032136774,0.004907449965880935
queens,Jackson Heights,37-30 81st Street,1.0,1.0,637.15,1975.0,-73.88522389264574,40.748641500000005,11372,115.0,1943.0,7,0.0018158627026604,0.0018156833624679,0.0014640141698337944
queens,Elmhurst,83-40 Britton Avenue,0.5,1.0,533.8,1825.0,-73.88116535364219,40.744266,11373,110.0,2102.0,R,0.0018172209779948,0.0020857511340447,0.00203617143166402
queens,Elmhurst,84-25 Elmhurst Avenue,1.0,1.0,850.0,1950.0,-73.88066491441154,40.74275865,11373,110.0,2102.0,R,0.0007715764897774,0.001423877469611,0.0007872115771574859
queens,Flushing,40-22 College Point Boulevard,1.0,1.0,800.0,2700.0,-73.8343948,40.7577688,11354,109.0,2113.0,7,0.000395508786092,0.0047333652353785,0.0043785963142125624
queens,Forest Hills,67-30 Clyde Street,1.0,1.0,816.0,2500.0,-73.85592237670731,40.7218485,11375,112.0,676.0,F-M,0.0053871223736037,0.0055733839394405,0.0053162113351912415
queens,Jamaica,147-40 Archer Avenue,2.0,2.0,1174.31,2943.0,-73.8067421,40.7007227,11433,103.0,1705.0,E,0.0001332468264845,0.0013076681334976,0.0006337648186219505
queens,Astoria,25-88 49th Street,2.0,1.0,864.27,2899.0,-73.90639106403,40.76257005,11103,115.0,1943.0,R,0.0085384997059168,0.0094840871336674,0.008734820951595995
queens,Kew Gardens,119-21 Metropolitan Avenue,1.0,1.0,641.24,2100.0,-73.83099482107866,40.70619105,11415,102.0,1084.0,J-Z,0.0060649259948203,0.0062923475019273,0.005939011739123092
queens,Long Island City,29-59 Northern Boulevard,0.5,1.0,577.44,3159.0,-73.8548612,40.7584538,11368,115.0,1943.0,7,0.0067407345965905,0.0067404029966414,0.006945258766646204
queens,Kew Gardens,123-20 82nd Avenue,0.5,1.0,533.8,1825.0,-73.82820404040083,40.71229975,11415,102.0,1084.0,F,0.0005259568593187,0.0027754317451895,0.0022635275136695175
queens,South Richmond Hill,109-05 120th Street,1.0,1.0,629.79,1750.0,-73.82102430747881,40.6823565,11420,102.0,1084.0,A,0.0059754647435459,0.0059756633837776,0.004985814908648555
queens,Jamaica Estates-Holliswood,177-30 Wexford Terrace,1.0,1.0,643.73,2176.0,-73.7784644,40.715195,11432,107.0,1122.0,F,0.0059286967960552,0.0059286967960552,0.004160317792785172
queens,Ridgewood,16-80 Madison Street,1.0,1.0,666.6,2875.0,-73.879686,40.730996,11373,110.0,2102.0,F-M,0.0056045481834751,0.006318171096954,0.005636636353209421
queens,Maspeth,64-06 48th Avenue,1.0,1.0,626.52,1650.0,-73.90146915,40.7382919,11377,104.0,1473.0,7,0.0074925026075326,0.0074928301783361,0.007454454302502262
queens,Long Island City,29-17 40th Avenue,2.0,1.0,903.56,4100.0,-73.742318,40.772807,11363,111.0,860.0,F,0.0730859300179384,0.0730859300179384,0.07166784158370945
queens,Bayside,221-48 58th Avenue,3.0,2.5,2000.0,3500.0,-73.75583512142856,40.7511571,11364,107.0,1122.0,F,0.0476037405942488,0.0476037405942488,0.04616332213096545
queens,Ditmars-Steinway,22-43 35th Street,2.0,1.0,844.67,2300.0,-73.90988393107938,40.77375205,11105,115.0,1943.0,N-W,0.0025040902912271,0.0025040902912271,0.002376705390153975
queens,Woodside,58-12 43rd Avenue,0.5,1.0,528.89,1675.0,-73.90670524999999,40.7429459,11377,104.0,1473.0,7,0.0024267696094131,0.0045882553991191,0.004316864888185336
queens,Corona,96-02 57th Avenue,2.0,1.0,1064.0,2616.0,-73.86518880780383,40.7364228,11368,110.0,2102.0,R,0.0045333730017896,0.0053910917488947,0.004704709591521204
queens,Astoria,34-46 Vernon Boulevard,1.0,1.0,665.48,2841.0,-73.94192014098704,40.76479495,10044,114.0,1881.0,F,0.0098762048439385,0.0110556929330369,0.010482778678226173
queens,Forest Hills,110-65 63rd Avenue,2.0,1.0,800.0,2500.0,-73.84625315012241,40.736465300000006,11375,112.0,676.0,R,0.0116103419350278,0.0119521949205453,0.011422738805800563
queens,Jackson Heights,35-47 80th Street,2.0,1.0,836.49,2050.0,-73.88604575881021,40.7502569,11372,115.0,1943.0,7,0.0035024955606349,0.0035022494589069,0.0031815802929594595
queens,Long Island City,29-59 Northern Boulevard,1.0,1.0,743.31,5220.0,-73.8548612,40.7584538,11368,115.0,1943.0,7,0.0067407345965905,0.0067404029966414,0.006945258766646204
queens,Jackson Heights,85-05 35th Avenue,0.5,1.0,520.0,1630.0,-73.88145637215945,40.7523719,11372,115.0,1943.0,7,0.0052187145623244,0.0052184142137878,0.005162100467577508
