,Borough,Area,Address,Num_Beds,Num_Baths,Sq-Ft,Rent
255,brooklyn,Flatbush,486 East 28th Street,2,1,0,2400.0
256,brooklyn,New_Dev,21 India Street,1,1,700,4540.0
257,brooklyn,Homecrest,1815 East 17th Street,1,1,0,1655.0
258,brooklyn,Bay Ridge,345 86th Street,1,1,0,1675.0
259,brooklyn,Bay Ridge,345 86th Street,0.5,1,0,1425.0
260,brooklyn,Greenwood,332 20th Street,2,1,0,2095.0
261,brooklyn,Flatlands,1512 East 56th Street,1,1,0,1600.0
262,brooklyn,Kensington,210 Parkville Avenue,1,1,0,2000.0
263,brooklyn,Williamsburg,129 Meserole Street,2,1.5,1183,3300.0
264,brooklyn,Crown Heights,935 Prospect Place,3,2.5,0,3750.0
265,brooklyn,Brownsville,135 East 93rd Street,2,1,0,2050.0
266,brooklyn,Flatbush,350 Clarkson Avenue,1,1,0,3030.0
267,brooklyn,Coney Island,2850 West 17th Street,1,1,0,2000.0
268,brooklyn,Stuyvesant Heights,205 Van Buren Street,4,3,0,4850.0
269,brooklyn,Kensington,120 Ocean Parkway,1,1,800,1875.0
270,brooklyn,New_Dev,21 India Street,0.5,1,498,3540.0
271,brooklyn,Bedford-Stuyvesant,41 Kosciuszko Street,0.5,1,0,2695.0
272,brooklyn,Weeksville,24 Ford Street,2,1,0,2885.0
273,brooklyn,Stuyvesant Heights,706 Willoughby Avenue,3,2,0,3195.0
274,brooklyn,Midwood,2615 Avenue O,2,1,0,1849.0
275,brooklyn,East New York,718 Pennsylvan Avenue,3,1,0,2800.0
276,brooklyn,Stuyvesant Heights,433 Throop Avenue,4,2,0,3195.0
277,brooklyn,Stuyvesant Heights,853 Willoughby Avenue,2,1,0,2849.0
278,brooklyn,Stuyvesant Heights,853 Willoughby Avenue,2,1,0,2799.0
279,brooklyn,Stuyvesant Heights,853 Willoughby Avenue,2,1,0,2849.0
280,brooklyn,Downtown Brooklyn,111 Lawrence Street,0.5,1,473,2841.0
281,brooklyn,Bay Ridge,7124 Fifth Avenue,2,1,900,2175.0
282,brooklyn,Bushwick,531 Knickerbocker Avenue,1,1,0,2099.0
283,brooklyn,Bushwick,531 Knickerbocker Avenue,1,1,0,2099.0
284,brooklyn,New_Dev,21 India Street,1,1,700,4540.0
285,brooklyn,East Williamsburg,236 Meserole Street,3,1,0,3714.0
286,brooklyn,Bushwick,1234 Dekalb Avenue,2,1,0,2200.0
