,Borough,Area,Address,Num_Beds,Num_Baths,Sq-Ft,Rent
2666,manhattan,Murray Hill,201 East 35th Street,2,2,0,5700.0
2667,manhattan,Yorkville,303 E 83rd Street,1,1,809,4111.0
2668,manhattan,Chelsea,105 W 29th Street,0.5,1,490,4098.0
2669,manhattan,Lincoln Square,160 Riverside Boulevard,1,1,616,3931.0
2670,manhattan,Chelsea,777 6th Avenue,0.5,1,530,4157.0
2671,manhattan,Upper West Side,2109 Broadway,1,1,0,3600.0
2672,manhattan,Midtown,159 West 53rd Street,1,1,0,3872.0
2673,manhattan,Midtown South,100 West 31st Street,1,1,0,4960.0
2674,manhattan,Midtown,235 W 48th Street,2,2,0,6695.0
2675,manhattan,Gramercy Park,301 East 21st Street,2,2,1350,8550.0
2676,manhattan,Hell's Kitchen,437 West 46th Street,1,1,0,3175.0
2677,manhattan,West Village,141 West 10th Street,2,1,0,4895.0
2678,manhattan,Midtown South,125 West 31st Street,3,2,0,10000.0
2679,manhattan,Greenwich Village,218 Thompson Street,2,1,0,4764.0
2680,manhattan,Flatiron,37 West 21st Street,1,1,813,6408.0
2681,manhattan,Lincoln Square,2000 Broadway,0.5,1,0,3950.0
2682,manhattan,West Chelsea,447 West 18th Street,3,2.5,2277,10000.0
2683,manhattan,Upper West Side,205 West 76th Street,1,2,839,6500.0
2684,manhattan,Hell's Kitchen,500 W 56th Street,1,1,0,4615.0
2685,manhattan,New_Dev,158 E 126th Street,1,1,637,3195.0
2686,manhattan,New_Dev,158 E 126th Street,2,2,1009,5500.0
2687,manhattan,East Village,237 East 2nd Street,2,1,0,3945.0
2688,manhattan,Kips Bay,240 East 27th Street,1,1,629,4071.0
2689,manhattan,Hell's Kitchen,300 West 55th Street,1,1,0,3350.0
2690,manhattan,South Harlem,245 West 113rd Street,3,2,1200,3100.0
2691,manhattan,East Village,184 Avenue A,6,2,0,11500.0
2692,manhattan,Midtown South,125 West 31st Street,0.5,1,0,3795.0
2693,manhattan,Central Harlem,410 Saint Nicholas Avenue,3,1,0,2900.0
2694,manhattan,New_Dev,543 West 122nd Street,1,1,801,5000.0
2695,manhattan,Kips Bay,480 2nd Avenue,1,1,683,4680.0
2696,manhattan,Lincoln Square,170 Amsterdam Avenue,0.5,1,481,4309.0
2697,manhattan,Midtown South,885 Sixth Avenue,0.5,1,480,3595.0
2698,manhattan,Hudson Square,185 West Houston Street,1,1,750,4800.0
2699,manhattan,East Village,93 Avenue B,3,1,0,5500.0
2700,manhattan,East Village,298 East 2nd Street,3,3,1838,14000.0
2701,manhattan,Upper West Side,425 Amsterdam Avenue,1,1,0,3250.0
2702,manhattan,Midtown,235 West 56th Street,0.5,1,0,3330.0
2703,manhattan,Murray Hill,626 First Avenue,1,1,0,6070.0
2704,manhattan,Greenwich Village,77 East 12th Street,1,1,0,4500.0
2705,manhattan,Washington Heights,275 Fort Washington Avenue,0.5,1,500,1750.0
2706,manhattan,Midtown South,125 West 31st Street,3,2,0,10000.0
2707,manhattan,Upper West Side,45 West 85th Street,1,1,0,3200.0
2708,manhattan,Murray Hill,5 Tudor City Place,0.5,1,0,1950.0
2709,manhattan,Lincoln Square,555 West 59th Street,3,3,1540,8750.0
2710,manhattan,Chelsea,160 West 24th Street,1,1,715,6023.0
2711,manhattan,Hamilton Heights,787 Saint Nicholas's Avenue,2,2,0,3000.0
2712,manhattan,West Chelsea,312 11th Avenue,1,1,628,4750.0
2713,manhattan,Upper West Side,325 West 77th Street,1,1,0,2995.0
2714,manhattan,West Harlem,449 West 125th Street,3,1.5,1200,3150.0
2715,manhattan,Midtown South,184 Lexington Avenue,3,2,0,5500.0
2716,manhattan,Hudson Heights,860 West 181st Street SUDIO-B,1,1,0,1700.0
2717,manhattan,Midtown,23 West 56th Street,3,1,0,4200.0
2718,manhattan,Lenox Hill,328 East 78th Street,2,1,0,3700.0
2719,manhattan,West Chelsea,146 Tenth Avenue,1,1,0,3900.0
2720,manhattan,Midtown South,125 West 31st Street,1,1,0,4995.0
2721,manhattan,Soho,463 Broome Street,3,3,0,21000.0
2722,manhattan,Washington Heights,570 West 156th Street,3,1,0,2995.0
2723,manhattan,Upper West Side,732 West End Avenue,3,3,1777,11500.0
2724,manhattan,Gramercy Park,350 East 19th Street,2,2,0,3850.0
2725,manhattan,Hamilton Heights,770 Saint Nicholas's Avenue,1,1,0,2200.0
2726,manhattan,Upper West Side,255 West 88th Street,3,3,2000,8447.0
2727,manhattan,Hell's Kitchen,605 W 42nd Street,2,2,0,8000.0
2728,manhattan,Murray Hill,108 East 38th Street,1,1,726,4600.0
2729,manhattan,Murray Hill,49 East 34th Street,1,1,0,4100.0
2730,manhattan,New_Dev,525 W 52nd Street,1,1,0,5495.0
2731,manhattan,Central Park South,240 Central Park South,1,1,865,5800.0
2732,manhattan,Soho,57 Grand Street,3,1,0,7000.0
2733,manhattan,Lenox Hill,40 East 75th Street,0.5,1,0,3500.0
2734,manhattan,Midtown South,125 West 31st Street,0.5,1,0,3795.0
2735,manhattan,Murray Hill,49 East 34th Street,2,2,0,6400.0
2736,manhattan,Murray Hill,237 Madison Avenue,0.5,1,0,3500.0
2737,manhattan,Hell's Kitchen,344 West 52nd Street,3,2,0,4200.0
2738,manhattan,Kips Bay,151-155 East 31st Street,1,1,605,4305.0
2739,manhattan,Lower East Side,120 Orchard Street,0.5,1,0,2508.0
2740,manhattan,Hudson Yards,431 W 37th Street,0.5,1,492,3550.0
2741,manhattan,West Harlem,379 West 125th Street,3,1.5,1100,2600.0
2742,manhattan,Washington Heights,25 Fort Washington Avenue,2,1,0,2300.0
2743,manhattan,Soho,79 Sullivan Street,1,1,0,2550.0
2744,manhattan,New_Dev,19 Dutch Street,1,1,0,7329.0
2745,manhattan,Midtown,271 W 47th Street,2,2,0,6850.0
2746,manhattan,West Chelsea,303 Tenth Avenue,2,1,0,6195.0
2747,manhattan,Upper West Side,295 Central Park West,1,1,660,4200.0
2748,manhattan,Midtown South,125 West 31st Street,1,1,0,4995.0
2749,manhattan,Kips Bay,151-155 East 31st Street,1,1,668,4470.0
2750,manhattan,Hell's Kitchen,347 West 55th Street,2,1,0,3900.0
2751,manhattan,NoMad,10 E 29th Street,1,1,715,6496.0
2752,manhattan,Yorkville,303 East 81st Street,4,2,0,5995.0
2753,manhattan,Yorkville,225 East 96th Street,1,1,0,2395.0
2754,manhattan,Washington Heights,790 Riverside Drive,3,1.5,0,3500.0
2755,manhattan,East Village,19 Saint Mark's Place,0.5,1,0,3000.0
2756,manhattan,Yorkville,529 East 85th Street,2,2,1000,4199.0
2757,manhattan,Hell's Kitchen,347 West 55th Street,0.5,1,0,2450.0
2758,manhattan,Murray Hill,626 First Avenue,1,1,0,6196.0
2759,manhattan,Midtown,271 W 47th Street,2,2,0,6850.0
2760,manhattan,Yorkville,314 East 82nd Street,4,3,0,7195.0
2761,manhattan,Inwood,506 West 213rd Street,2,1,0,2200.0
2762,manhattan,Midtown South,125 West 31st Street,0.5,1,0,3795.0
