,Borough,Area,Address,Num_Beds,Num_Baths,Sq-Ft,Rent
249,bronx,Riverdale,3707 Blackstone Avenue,3,2,1535,5300.0
250,bronx,University Heights,30 West 181st Street,1,1,0,1650.0
251,bronx,Concourse,930 Grand Concourse,3,2,1565,3050.0
252,bronx,Spuyten Duyvil,2600 Netherland Avenue,1,1.5,880,2545.0
253,bronx,Mt. Hope,1770 Grand Concourse,1,1,750,2299.0
254,bronx,Concourse,1180 Sherman Avenue,2,1,0,2250.0
255,bronx,Tremont,2120 Tiebout Avenue,2,1,0,2300.0
256,bronx,Mott Haven,2401 3rd Avenue,3,2,0,4805.0
257,bronx,Highbridge,1075 Nelson Avenue,1,1,0,2000.0
258,bronx,Bedford Park,3128 Villa Avenue,2,1,0,1550.0
259,bronx,North New York,582 East 138th Street,1,1,0,2350.0
260,bronx,Norwood,55 West Mosholu Parkway North,3,1,0,2300.0
261,bronx,New_Dev,333 Cypress Avenue,2,1,0,2300.0
262,bronx,New_Dev,333 Cypress Avenue,0.5,1,0,1775.0
263,bronx,North New York,532 East 142nd Street,2,1,0,2300.0
264,bronx,Spuyten Duyvil,2600 Netherland Avenue,1,1,870,2399.0
265,bronx,Spuyten Duyvil,2600 Netherland Avenue,2,2,1130,3450.0
266,bronx,Riverdale,3210 Riverdale Avenue,1,1,794,2300.0
267,bronx,Hunts Point,657 Manida Street,1,1,0,1955.0
268,bronx,Spuyten Duyvil,2600 Netherland Avenue,1,1,855,2350.0
269,bronx,North New York,133 Brown Place,0.5,1,0,1700.0
270,bronx,New_Dev,228 East 135th Street,2,2,0,3429.0
271,bronx,Spuyten Duyvil,531 West 235th Street,2,2,775,2750.0
272,bronx,Mott Haven,2401 3rd Avenue,3,2,0,4805.0
273,bronx,Mott Haven,2401 3rd Avenue,3,2,0,6134.0
274,bronx,Mott Haven,2401 3rd Avenue,2,2,0,4744.0
275,bronx,Mott Haven,2401 3rd Avenue,0.5,1,0,3301.0
276,bronx,Mott Haven,2401 3rd Avenue,1,1,0,3453.0
277,bronx,Mott Haven,2401 3rd Avenue,2,2,0,4617.0
278,bronx,Mott Haven,2401 3rd Avenue,0.5,1,0,2895.0
279,bronx,Mott Haven,2401 3rd Avenue,0.5,1,0,2933.0
280,bronx,Hunts Point,657 Manida Street,3,2,0,2850.0
281,bronx,New_Dev,224 East 135th Street,2,1,0,3388.0
282,bronx,Mott Haven,2401 3rd Avenue,0.5,1,0,3001.0
283,bronx,Soundview,1495 Westchester Avenue,3,1,1200,2300.0
